incidentnum,signal,offincident,premise,incident_address,reporteddate,mo,crime_category,geocoded_column/latitude,geocoded_column/longitude,geocoded_column/human_address,Dallas_Index,Zillow_Index,Distance,zpid,Status Type,Status Text,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address_consolidated,Street,City,State,Zipcode,Latitude_consolidated,Longitude_consolidated,is zillow owned,Image URL,Detail URL,Search Page URL,Time On Zillow (days),Calculated Price Per Sqft
167428-2023,55 - TRAFFIC STOP,POSS MARIJUANA >2OZ< OR EQUAL 4OZ,"Highway, Street, Alley ETC",9200 HARRY HINES BLVD,9/17/2023 4:06,AP WAS FOUND IN POSSESSION OF MARIJUANA,DRUG/ NARCOTIC VIOLATIONS,32.84128,-96.87,"{""address"": ""9200 HARRY HINES BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",178,437,1.231553,26726847,FOR_SALE,House for sale,624900,2240,279,605700,270,3870,7318.08,sqft,4,3,"2210 Roanoke Ave, Dallas, TX 75235",2210 Roanoke Ave,Dallas,TX,75235,32.83532,-96.8589,FALSE,https://photos.zillowstatic.com/fp/791a3de01853d4fd53f7709bb2325169-p_e.jpg,https://www.zillow.com/homedetails/2210-Roanoke-Ave-Dallas-TX-75235/26726847_zpid/,https://www.zillow.com/dallas-tx/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,68,278.97
167428-2023,55 - TRAFFIC STOP,DWI,"Highway, Street, Alley ETC",9200 HARRY HINES BLVD,9/17/2023 4:06,AP WAS FOUND TO BE INTOXICATED WHILE DRIVING MOTOR VEHICLE,DRIVING UNDER THE INFLUENCE,32.84128,-96.87,"{""address"": ""9200 HARRY HINES BLVD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",211,437,1.231553,26726847,FOR_SALE,House for sale,624900,2240,279,605700,270,3870,7318.08,sqft,4,3,"2210 Roanoke Ave, Dallas, TX 75235",2210 Roanoke Ave,Dallas,TX,75235,32.83532,-96.8589,FALSE,https://photos.zillowstatic.com/fp/791a3de01853d4fd53f7709bb2325169-p_e.jpg,https://www.zillow.com/homedetails/2210-Roanoke-Ave-Dallas-TX-75235/26726847_zpid/,https://www.zillow.com/dallas-tx/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,68,278.97
167824-2023,DASV-DIST ACTIVE SHOOTER VEH,DISORDERLY CONDUCT DISCHARGE/DISPLAY FIREARM,"Highway, Street, Alley ETC",482 S R L THORNTON FWY,9/17/2023 20:46,UNK SUSP DISCHARGED A FIREARM IN THE DIRECTION OF THE COMP.,ASSAULT OFFENSES,32.75029,-96.8089,"{""address"": ""482 S R L THORNTON FWY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75203""}",53,421,0.850095,26711170,FOR_SALE,House for sale,389000,1837,212,379700,207,3284,3310.56,sqft,4,3,"1301 Compton St, Dallas, TX 75203",1301 Compton St,Dallas,TX,75203,32.74325,-96.8054,FALSE,https://photos.zillowstatic.com/fp/664fbc3cf9d43a56c944f6e7ec8aff19-p_e.jpg,https://www.zillow.com/homedetails/1301-Compton-St-Dallas-TX-75203/26711170_zpid/,https://www.zillow.com/dallas-tx/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,211.76
167450-2023,11R - BURG OF RES,BURGLARY - PRELIMINARY INVESTIGATION,Apartment Complex/Building,209 MONAGHAN CT,9/16/2023 15:42,SUSP ENTERED COMPS HOME,MISCELLANEOUS,32.74942,-96.8022,"{""address"": ""209 MONAGHAN CT"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75203""}",483,421,0.748699,26711170,FOR_SALE,House for sale,389000,1837,212,379700,207,3284,3310.56,sqft,4,3,"1301 Compton St, Dallas, TX 75203",1301 Compton St,Dallas,TX,75203,32.74325,-96.8054,FALSE,https://photos.zillowstatic.com/fp/664fbc3cf9d43a56c944f6e7ec8aff19-p_e.jpg,https://www.zillow.com/homedetails/1301-Compton-St-Dallas-TX-75203/26711170_zpid/,https://www.zillow.com/dallas-tx/12_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A12%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,13,211.76
812919-2023,,THEFT OF PROP > OR EQUAL $100 <$750 (SHOPLIFT-NOT EMP) PC31.03(e2A),Retail Store,2323 W ILLINOIS AVE,9/17/2023 3:31,,LARCENY/ THEFT OFFENSES,32.72099,-96.8565,"{""address"": ""2323 W ILLINOIS AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75224""}",54,218,1.210319,26770925,FOR_SALE,House for sale,325000,1105,294,324900,294,1810,7318.08,sqft,3,2,"2907 Rockford Dr, Dallas, TX 75211",2907 Rockford Dr,Dallas,TX,75211,32.72252,-96.8693,FALSE,https://photos.zillowstatic.com/fp/444862dc35a713966f803ff0461697d6-p_e.jpg,https://www.zillow.com/homedetails/2907-Rockford-Dr-Dallas-TX-75211/26770925_zpid/,https://www.zillow.com/dallas-tx/7_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A7%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,2,294.12
812919-2023,,THEFT OF PROP > OR EQUAL $100 <$750 (SHOPLIFT-NOT EMP) PC31.03(e2A),Retail Store,2323 W ILLINOIS AVE,9/17/2023 3:31,,LARCENY/ THEFT OFFENSES,32.72099,-96.8565,"{""address"": ""2323 W ILLINOIS AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75224""}",108,218,1.210319,26770925,FOR_SALE,House for sale,325000,1105,294,324900,294,1810,7318.08,sqft,3,2,"2907 Rockford Dr, Dallas, TX 75211",2907 Rockford Dr,Dallas,TX,75211,32.72252,-96.8693,FALSE,https://photos.zillowstatic.com/fp/444862dc35a713966f803ff0461697d6-p_e.jpg,https://www.zillow.com/homedetails/2907-Rockford-Dr-Dallas-TX-75211/26770925_zpid/,https://www.zillow.com/dallas-tx/7_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A7%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,2,294.12
167618-2023,40/01 - OTHER,CRIM MISCHIEF > OR EQUAL $100 < $750,Apartment Complex/Building,2803 W ILLINOIS AVE,9/17/2023 16:17,COMPS VEHI WAS DAMAGED BY A BULLET.,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,32.72084,-96.8658,"{""address"": ""2803 W ILLINOIS AVE"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75233""}",436,218,0.374745,26770925,FOR_SALE,House for sale,325000,1105,294,324900,294,1810,7318.08,sqft,3,2,"2907 Rockford Dr, Dallas, TX 75211",2907 Rockford Dr,Dallas,TX,75211,32.72252,-96.8693,FALSE,https://photos.zillowstatic.com/fp/444862dc35a713966f803ff0461697d6-p_e.jpg,https://www.zillow.com/homedetails/2907-Rockford-Dr-Dallas-TX-75211/26770925_zpid/,https://www.zillow.com/dallas-tx/7_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A7%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,2,294.12
167517-2023,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",32300 L B J FWY,9/17/2023 10:52,UNK SUSP TOOK COMP VEH W/O CONSENT,MOTOR VEHICLE THEFT,32.65609,-96.7426,"{""address"": ""32300 L B J FWY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75241""}",58,741,1.815164,26878036,FOR_SALE,House for sale,267000,1438,186,426400,241.5,2760,7187.4,sqft,4,3,"6532 Strawberry Trl, Dallas, TX 75241",6532 Strawberry Trl,Dallas,TX,75241,32.66306,-96.7601,FALSE,https://photos.zillowstatic.com/fp/34bd8b98e6b64774ff15586efed1fe16-p_e.jpg,https://www.zillow.com/homedetails/6532-Strawberry-Trl-Dallas-TX-75241/26878036_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,55,185.67
167517-2023,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",32300 L B J FWY,9/17/2023 10:52,UNK SUSP TOOK COMP VEH W/O CONSENT,MOTOR VEHICLE THEFT,32.65609,-96.7426,"{""address"": ""32300 L B J FWY"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75241""}",118,741,1.815164,26878036,FOR_SALE,House for sale,267000,1438,186,426400,241.5,2760,7187.4,sqft,4,3,"6532 Strawberry Trl, Dallas, TX 75241",6532 Strawberry Trl,Dallas,TX,75241,32.66306,-96.7601,FALSE,https://photos.zillowstatic.com/fp/34bd8b98e6b64774ff15586efed1fe16-p_e.jpg,https://www.zillow.com/homedetails/6532-Strawberry-Trl-Dallas-TX-75241/26878036_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,55,185.67
167893-2023,58 - ROUTINE INVESTIGATION,TRAFFIC VIOLATION - NON HAZARDOUS,"Highway, Street, Alley ETC",11000 MORRISON LN,9/17/2023 23:50,AP WAS STANDING IN THE MIDDLE OF THE ROAD DISREGARDING TRAFFIC,MISCELLANEOUS,32.88119,-96.8926,"{""address"": ""11000 MORRISON LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75229""}",61,721,1.627985,26807673,FOR_SALE,House for sale,795000,2870,277,426400,241.5,2760,0.484,acres,4,3,"3054 Ponder Pl, Dallas, TX 75229",3054 Ponder Pl,Dallas,TX,75229,32.88324,-96.8753,FALSE,https://photos.zillowstatic.com/fp/8b4ee95067aec0213f7228be3f69b099-p_e.jpg,https://www.zillow.com/homedetails/3054-Ponder-Pl-Dallas-TX-75229/26807673_zpid/,https://www.zillow.com/dallas-tx/19_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A19%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,95,277
167847-2023,58 - ROUTINE INVESTIGATION,TRAFFIC VIOLATION - NON HAZARDOUS,"Highway, Street, Alley ETC",11000 SHADY TRL,9/17/2023 21:44,AP CROSSED AT A POINT OTHER THAN CROSSWALK W/O YEILDING TO VEHICL,MISCELLANEOUS,32.88123,-96.8903,"{""address"": ""11000 SHADY TRL"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75229""}",77,721,1.422456,26807673,FOR_SALE,House for sale,795000,2870,277,426400,241.5,2760,0.484,acres,4,3,"3054 Ponder Pl, Dallas, TX 75229",3054 Ponder Pl,Dallas,TX,75229,32.88324,-96.8753,FALSE,https://photos.zillowstatic.com/fp/8b4ee95067aec0213f7228be3f69b099-p_e.jpg,https://www.zillow.com/homedetails/3054-Ponder-Pl-Dallas-TX-75229/26807673_zpid/,https://www.zillow.com/dallas-tx/19_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A19%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,95,277
167366-2023,55 - TRAFFIC STOP,POSS MARIJUANA <2OZ,"Highway, Street, Alley ETC",2600 SOUTHWELL RD,9/17/2023 2:56,SUSP WAS IN POSSESSION OF MARIJUANA.,DRUG/ NARCOTIC VIOLATIONS,32.8863,-96.8904,"{""address"": ""2600 SOUTHWELL RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75229""}",140,721,1.446926,26807673,FOR_SALE,House for sale,795000,2870,277,426400,241.5,2760,0.484,acres,4,3,"3054 Ponder Pl, Dallas, TX 75229",3054 Ponder Pl,Dallas,TX,75229,32.88324,-96.8753,FALSE,https://photos.zillowstatic.com/fp/8b4ee95067aec0213f7228be3f69b099-p_e.jpg,https://www.zillow.com/homedetails/3054-Ponder-Pl-Dallas-TX-75229/26807673_zpid/,https://www.zillow.com/dallas-tx/19_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A19%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,95,277
167366-2023,55 - TRAFFIC STOP,UNLAWFUL POSS FIREARM BY FELON,"Highway, Street, Alley ETC",2600 SOUTHWELL RD,9/17/2023 2:56,SUSP WAS IN POSSESSION OF A HANDGUN AND DRUGS.,WEAPON LAW VIOLATIONS,32.8863,-96.8904,"{""address"": ""2600 SOUTHWELL RD"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75229""}",187,721,1.446926,26807673,FOR_SALE,House for sale,795000,2870,277,426400,241.5,2760,0.484,acres,4,3,"3054 Ponder Pl, Dallas, TX 75229",3054 Ponder Pl,Dallas,TX,75229,32.88324,-96.8753,FALSE,https://photos.zillowstatic.com/fp/8b4ee95067aec0213f7228be3f69b099-p_e.jpg,https://www.zillow.com/homedetails/3054-Ponder-Pl-Dallas-TX-75229/26807673_zpid/,https://www.zillow.com/dallas-tx/19_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A19%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,95,277
167182-2023,58 - ROUTINE INVESTIGATION,CRIMINAL TRESPASS WARNING,Convenience Store,2439 WALNUT HILL LN,9/16/2023 19:25,CRIMINAL TRESSPASS WARNING WAS GIVEN,MISCELLANEOUS,32.88139,-96.8964,"{""address"": ""2439 WALNUT HILL LN"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75229""}",266,721,1.979576,26807673,FOR_SALE,House for sale,795000,2870,277,426400,241.5,2760,0.484,acres,4,3,"3054 Ponder Pl, Dallas, TX 75229",3054 Ponder Pl,Dallas,TX,75229,32.88324,-96.8753,FALSE,https://photos.zillowstatic.com/fp/8b4ee95067aec0213f7228be3f69b099-p_e.jpg,https://www.zillow.com/homedetails/3054-Ponder-Pl-Dallas-TX-75229/26807673_zpid/,https://www.zillow.com/dallas-tx/19_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A19%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,95,277
167441-2023,12B - BUSINESS ALARM,BURGLARY OF BUILDING - FORCED ENTRY,Convenience Store,1400 W DAVIS ST,9/17/2023 4:57,UNK SUSP PRIED OPEN FRONT DOOR MADE ENTRY TOOK PROP W/O CONSENT,BURGLARY/ BREAKING & ENTERING,32.74925,-96.8444,"{""address"": ""1400 W DAVIS ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75208""}",64,801,0.216721,26709736,FOR_SALE,House for sale,685000,2208,310,657000,298,3266,7187.4,sqft,3,2,"318 N Montclair Ave, Dallas, TX 75208",318 N Montclair Ave,Dallas,TX,75208,32.74799,-96.8462,FALSE,https://photos.zillowstatic.com/fp/4fe0f9132544e564302f27b6670a7130-p_e.jpg,https://www.zillow.com/homedetails/318-N-Montclair-Ave-Dallas-TX-75208/26709736_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,38,310.24
167451-2023,41/11R - BURG RES IN PROGRESS,POSS CONT SUB PEN GRP 1 <1G,Single Family Residence - Occupied,4921 N HALL ST,9/17/2023 4:13,FOUND SIRINGE WITH BROWN LIQUID.,DRUG/ NARCOTIC VIOLATIONS,32.82191,-96.8203,"{""address"": ""4921 N HALL ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",65,791,0.207821,67964412,FOR_SALE,Condo for sale,415000,1561,266,400200,256,3618,1.944,acres,2,3,"4830 Cedar Springs Rd #38, Dallas, TX 75219",4830 Cedar Springs Rd #38,Dallas,TX,75219,32.82026,-96.8213,FALSE,https://photos.zillowstatic.com/fp/43d5b853196f0a1ca1c4ff95488bed85-p_e.jpg,https://www.zillow.com/homedetails/4830-Cedar-Springs-Rd-38-Dallas-TX-75219/67964412_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,65,265.86
167451-2023,41/11R - BURG RES IN PROGRESS,CRIMINAL TRESPASS HABIT/SHLTR/SUPRFUND/INFSTRT,Single Family Residence - Occupied,4921 N HALL ST,9/17/2023 4:13,ARRESTED PERSON WAS FOUND INSIDE HABITATION WITHOUT CONSENT,TRESPASS OF REAL PROPERTY,32.82191,-96.8203,"{""address"": ""4921 N HALL ST"", ""city"": ""DALLAS"", ""state"": ""TX"", ""zip"": ""75235""}",85,791,0.207821,67964412,FOR_SALE,Condo for sale,415000,1561,266,400200,256,3618,1.944,acres,2,3,"4830 Cedar Springs Rd #38, Dallas, TX 75219",4830 Cedar Springs Rd #38,Dallas,TX,75219,32.82026,-96.8213,FALSE,https://photos.zillowstatic.com/fp/43d5b853196f0a1ca1c4ff95488bed85-p_e.jpg,https://www.zillow.com/homedetails/4830-Cedar-Springs-Rd-38-Dallas-TX-75219/67964412_zpid/,https://www.zillow.com/dallas-tx/20_p/?searchQueryState=%7B%22pagination%22%3A%7B%22currentPage%22%3A20%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.42356492285157%2C%22east%22%3A-96.13129807714844%2C%22south%22%3A32.35102652872397%2C%22north%22%3A33.2823871013217%7D%2C%22usersSearchTerm%22%3A%22Dallas%2C%20TX%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%7D,65,265.86
